filename	ns	tau	n	tp	fp	fn	pr	rc	cov	mi	ru	f	s	pr_micro	rc_micro	f_micro
goa_nonexp_predictions.tsv	molecular_function	0.720	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.730	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.740	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.750	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.760	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.770	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.780	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.790	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.800	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.810	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.820	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.830	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.840	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.850	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.860	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.870	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.880	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.890	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.900	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.910	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.920	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.930	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.940	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.950	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.960	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.970	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.980	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	molecular_function	0.990	241.000	4.327	6.104	2.428	0.531	0.584	0.811	6.104	2.428	0.556	6.569	0.415	0.641	0.504
goa_nonexp_predictions.tsv	cellular_component	0.010	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.020	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.030	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.040	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.050	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.060	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.070	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.080	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.090	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.100	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.110	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.120	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.130	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.140	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.150	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.160	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.170	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.180	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.190	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.200	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.210	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.220	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.230	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.240	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.250	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.260	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.270	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.280	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.290	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.300	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.310	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.320	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.330	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.340	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.350	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.360	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.370	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.380	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.390	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.400	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.410	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.420	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.430	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.440	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.450	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.460	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.470	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.480	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.490	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.500	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.510	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.520	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.530	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.540	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.550	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.560	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.570	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.580	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.590	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.600	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.610	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.620	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.630	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.640	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.650	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.660	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.670	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.680	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.690	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.700	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.710	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.720	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.730	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.740	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.750	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.760	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.770	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.780	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.790	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.800	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.810	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.820	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.830	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.840	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.850	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.860	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.870	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.880	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.890	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.900	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.910	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.920	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.930	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.940	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.950	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.960	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.970	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.980	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
goa_nonexp_predictions.tsv	cellular_component	0.990	407.000	6.048	2.465	4.906	0.757	0.584	0.848	2.465	4.906	0.659	5.490	0.710	0.552	0.621
naive_predictions.tsv	biological_process	0.010	381.000	5.142	55.858	13.488	0.084	0.313	1.000	55.858	13.488	0.133	57.464	0.084	0.276	0.129
naive_predictions.tsv	biological_process	0.020	381.000	3.055	33.945	15.575	0.083	0.179	1.000	33.945	15.575	0.113	37.347	0.083	0.164	0.110
naive_predictions.tsv	biological_process	0.030	381.000	2.819	23.181	15.811	0.108	0.171	1.000	23.181	15.811	0.133	28.060	0.108	0.151	0.126
naive_predictions.tsv	molecular_function	0.010	297.000	3.781	54.219	2.973	0.065	0.661	1.000	54.219	2.973	0.119	54.300	0.065	0.560	0.117
naive_predictions.tsv	molecular_function	0.020	297.000	2.172	6.828	4.582	0.241	0.448	1.000	6.828	4.582	0.314	8.223	0.241	0.322	0.276
naive_predictions.tsv	molecular_function	0.030	297.000	1.822	2.178	4.933	0.455	0.396	1.000	2.178	4.933	0.424	5.392	0.455	0.270	0.339
naive_predictions.tsv	molecular_function	0.040	297.000	1.822	2.178	4.933	0.455	0.396	1.000	2.178	4.933	0.424	5.392	0.455	0.270	0.339
naive_predictions.tsv	molecular_function	0.050	297.000	1.822	2.178	4.933	0.455	0.396	1.000	2.178	4.933	0.424	5.392	0.455	0.270	0.339
naive_predictions.tsv	molecular_function	0.060	297.000	1.822	2.178	4.933	0.455	0.396	1.000	2.178	4.933	0.424	5.392	0.455	0.270	0.339
naive_predictions.tsv	molecular_function	0.070	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.080	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.090	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.100	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.110	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.120	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.130	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.140	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.150	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.160	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.170	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.180	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.190	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.200	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.210	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.220	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.230	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.240	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.250	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.260	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.270	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.280	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.290	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.300	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.310	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.320	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.330	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.340	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.350	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.360	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.370	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.380	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.390	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.400	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.410	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.420	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
