filename	ns	tau	n	tp	fp	fn	pr	rc	cov	mi	ru	f	s	pr_micro	rc_micro	f_micro
goa_nonexp_predictions.tsv	molecular_function	0.720	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.730	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.740	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.750	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.760	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.770	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.780	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.790	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.800	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.810	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.820	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.830	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.840	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.850	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.860	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.870	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.880	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.890	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.900	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.910	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.920	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.930	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.940	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.950	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.960	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.970	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.980	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	molecular_function	0.990	239.000	4.207	5.870	2.388	0.537	0.558	0.799	5.870	2.388	0.548	6.337	0.418	0.638	0.505
goa_nonexp_predictions.tsv	cellular_component	0.010	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.020	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.030	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.040	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.050	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.060	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.070	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.080	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.090	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.100	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.110	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.120	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.130	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.140	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.150	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.160	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.170	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.180	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.190	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.200	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.210	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.220	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.230	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.240	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.250	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.260	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.270	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.280	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.290	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.300	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.310	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.320	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.330	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.340	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.350	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.360	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.370	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.380	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.390	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.400	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.410	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.420	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.430	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.440	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.450	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.460	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.470	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.480	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.490	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.500	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.510	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.520	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.530	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.540	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.550	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.560	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.570	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.580	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.590	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.600	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.610	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.620	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.630	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.640	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.650	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.660	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.670	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.680	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.690	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.700	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.710	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.720	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.730	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.740	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.750	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.760	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.770	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.780	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.790	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.800	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.810	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.820	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.830	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.840	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.850	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.860	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.870	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.880	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.890	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.900	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.910	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.920	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.930	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.940	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.950	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.960	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.970	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.980	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
goa_nonexp_predictions.tsv	cellular_component	0.990	266.000	6.006	2.488	4.997	0.759	0.580	0.826	2.488	4.997	0.658	5.582	0.707	0.546	0.616
naive_predictions.tsv	biological_process	0.010	366.000	5.650	55.350	14.090	0.093	0.311	1.000	55.350	14.090	0.143	57.115	0.093	0.286	0.140
naive_predictions.tsv	biological_process	0.020	366.000	3.639	33.361	16.101	0.098	0.197	1.000	33.361	16.101	0.131	37.043	0.098	0.184	0.128
naive_predictions.tsv	biological_process	0.030	366.000	3.361	22.639	16.380	0.129	0.187	1.000	22.639	16.380	0.153	27.943	0.129	0.170	0.147
naive_predictions.tsv	molecular_function	0.010	299.000	4.084	53.916	2.512	0.070	0.661	1.000	53.916	2.512	0.127	53.975	0.070	0.619	0.126
naive_predictions.tsv	molecular_function	0.020	299.000	2.274	6.726	4.321	0.253	0.486	1.000	6.726	4.321	0.332	7.994	0.253	0.345	0.292
naive_predictions.tsv	molecular_function	0.030	299.000	1.953	2.047	4.642	0.488	0.449	1.000	2.047	4.642	0.468	5.073	0.488	0.296	0.369
naive_predictions.tsv	molecular_function	0.040	299.000	1.953	2.047	4.642	0.488	0.449	1.000	2.047	4.642	0.468	5.073	0.488	0.296	0.369
naive_predictions.tsv	molecular_function	0.050	299.000	1.953	2.047	4.642	0.488	0.449	1.000	2.047	4.642	0.468	5.073	0.488	0.296	0.369
naive_predictions.tsv	molecular_function	0.060	299.000	1.953	2.047	4.642	0.488	0.449	1.000	2.047	4.642	0.468	5.073	0.488	0.296	0.369
naive_predictions.tsv	molecular_function	0.070	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.080	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.090	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.100	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.110	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.120	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.130	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.140	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.150	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.160	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.170	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.180	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.190	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.200	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.210	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.220	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.230	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.240	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.250	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.260	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.270	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.280	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.290	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.300	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.310	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.320	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.330	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.340	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.350	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.360	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.370	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.380	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.390	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.400	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.410	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.420	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
